timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688476308273,692,ListUsers,200,OK,Spike Testing 1-58,text,true,,1749,127,60,60,https://reqres.in/api/users?page=2,692,0,542
1688476308263,702,ListUsers,200,OK,Spike Testing 1-60,text,true,,1753,127,60,60,https://reqres.in/api/users?page=2,700,0,550
1688476308154,818,ListUsers,200,OK,Spike Testing 1-82,text,true,,1741,127,60,60,https://reqres.in/api/users?page=2,818,0,658
1688476308142,840,ListUsers,200,OK,Spike Testing 1-59,text,true,,1753,127,60,60,https://reqres.in/api/users?page=2,840,0,671
1688476308228,770,ListUsers,200,OK,Spike Testing 1-97,text,true,,1745,127,61,61,https://reqres.in/api/users?page=2,770,0,586
1688476308360,671,ListUsers,200,OK,Spike Testing 1-53,text,true,,1747,127,61,61,https://reqres.in/api/users?page=2,671,0,461
1688476308400,647,ListUsers,200,OK,Spike Testing 1-52,text,true,,1753,127,62,62,https://reqres.in/api/users?page=2,647,0,423
1688476308547,564,ListUsers,200,OK,Spike Testing 1-65,text,true,,1749,127,63,63,https://reqres.in/api/users?page=2,564,0,419
1688476308560,552,ListUsers,200,OK,Spike Testing 1-91,text,true,,1751,127,63,63,https://reqres.in/api/users?page=2,552,0,424
1688476308498,614,ListUsers,200,OK,Spike Testing 1-50,text,true,,1749,127,63,63,https://reqres.in/api/users?page=2,614,0,486
1688476308555,557,ListUsers,200,OK,Spike Testing 1-86,text,true,,1749,127,63,63,https://reqres.in/api/users?page=2,557,0,416
1688476308563,564,ListUsers,200,OK,Spike Testing 1-94,text,true,,1749,127,63,63,https://reqres.in/api/users?page=2,564,0,440
1688476308497,632,ListUsers,200,OK,Spike Testing 1-51,text,true,,1749,127,63,63,https://reqres.in/api/users?page=2,632,0,503
1688476308543,613,ListUsers,200,OK,Spike Testing 1-64,text,true,,1747,127,64,64,https://reqres.in/api/users?page=2,612,0,472
1688476308552,622,ListUsers,200,OK,Spike Testing 1-77,text,true,,1747,127,64,64,https://reqres.in/api/users?page=2,622,0,464
1688476308559,615,ListUsers,200,OK,Spike Testing 1-69,text,true,,1745,127,64,64,https://reqres.in/api/users?page=2,615,0,473
1688476308547,627,ListUsers,200,OK,Spike Testing 1-49,text,true,,1757,127,64,64,https://reqres.in/api/users?page=2,627,0,486
1688476308564,610,ListUsers,200,OK,Spike Testing 1-74,text,true,,1749,127,64,64,https://reqres.in/api/users?page=2,610,0,470
1688476308628,553,ListUsers,200,OK,Spike Testing 1-96,text,true,,1743,127,64,64,https://reqres.in/api/users?page=2,549,0,421
1688476308562,621,ListUsers,200,OK,Spike Testing 1-75,text,true,,1751,127,64,64,https://reqres.in/api/users?page=2,621,0,473
1688476308565,619,ListUsers,200,OK,Spike Testing 1-78,text,true,,1747,127,65,65,https://reqres.in/api/users?page=2,619,0,452
1688476308552,636,ListUsers,200,OK,Spike Testing 1-72,text,true,,1751,127,65,65,https://reqres.in/api/users?page=2,632,0,482
1688476308647,548,ListUsers,200,OK,Spike Testing 1-98,text,true,,1749,127,65,65,https://reqres.in/api/users?page=2,548,0,415
1688476308596,599,ListUsers,200,OK,Spike Testing 1-79,text,true,,1745,127,65,65,https://reqres.in/api/users?page=2,599,0,466
1688476308539,660,ListUsers,200,OK,Spike Testing 1-63,text,true,,1743,127,65,65,https://reqres.in/api/users?page=2,660,0,510
1688476308742,459,ListUsers,200,OK,Spike Testing 1-46,text,true,,1743,127,65,65,https://reqres.in/api/users?page=2,459,0,335
1688476308591,612,ListUsers,200,OK,Spike Testing 1-71,text,true,,1747,127,65,65,https://reqres.in/api/users?page=2,610,0,471
1688476308592,614,ListUsers,200,OK,Spike Testing 1-48,text,true,,1745,127,65,65,https://reqres.in/api/users?page=2,614,0,473
1688476308596,610,ListUsers,200,OK,Spike Testing 1-68,text,true,,1745,127,65,65,https://reqres.in/api/users?page=2,607,0,470
1688476308644,575,ListUsers,200,OK,Spike Testing 1-47,text,true,,1747,127,65,65,https://reqres.in/api/users?page=2,575,0,420
1688476308629,590,ListUsers,200,OK,Spike Testing 1-66,text,true,,1749,127,65,65,https://reqres.in/api/users?page=2,590,0,435
1688476308640,591,ListUsers,200,OK,Spike Testing 1-81,text,true,,1747,127,65,65,https://reqres.in/api/users?page=2,591,0,445
1688476308647,590,ListUsers,200,OK,Spike Testing 1-88,text,true,,1743,127,66,66,https://reqres.in/api/users?page=2,590,0,436
1688476308647,604,ListUsers,200,OK,Spike Testing 1-80,text,true,,1757,127,66,66,https://reqres.in/api/users?page=2,604,0,448
1688476308626,625,ListUsers,200,OK,Spike Testing 1-76,text,true,,1753,127,66,66,https://reqres.in/api/users?page=2,625,0,469
1688476308648,615,ListUsers,200,OK,Spike Testing 1-93,text,true,,1749,127,66,66,https://reqres.in/api/users?page=2,615,0,449
1688476308793,471,ListUsers,200,OK,Spike Testing 1-44,text,true,,1749,127,66,66,https://reqres.in/api/users?page=2,471,0,307
1688476308754,515,ListUsers,200,OK,Spike Testing 1-45,text,true,,1745,127,66,66,https://reqres.in/api/users?page=2,512,0,346
1688476308561,756,ListUsers,200,OK,Spike Testing 1-83,text,true,,1747,127,67,67,https://reqres.in/api/users?page=2,756,0,439
